1718|at||Erl||Wagner,Richard|18130522|18830213|de|m|Das Rheingold|de|~|20180726|1||
1718|at||Erl||Wagner,Richard|18130522|18830213|de|m|Die Walkure|de|~|20180707|2||
1718|at||Erl||Wagner,Richard|18130522|18830213|de|m|Gotterdammerung|de|~|20180729|1||
1718|at||Erl||Wagner,Richard|18130522|18830213|de|m|Parsifal|de|~|20180329|2||
1718|at||Erl||Wagner,Richard|18130522|18830213|de|m|Siegfried|de|~|20180728|1||
1718|at||Erl||Wagner,Richard|18130522|18830213|de|m|Tannhauser|de|~|20180714|2||
1718|at||Gars am Kamp||Puccini|18581222|19241129|it|m|Tosca|it|~|20180712|7||
1718|at||Graz||Beethoven|1770|1827|de|m|Fidelio|de|~|20180713|2||
1718|at||Graz||Bernstein|19180825|19901014|us|m|Candide|us|~L|20180310|3|c|
1718|at||Graz||Dukas|1865|1935|fr|m|Ariane et Barbe-bleue|fr|~|20180303|9|!|
1718|at||Graz||Fux|1660|17410213|at|m|Julo Ascanio, Re d'Alba|at|~|20180622|3||
1718|at||Graz||Handel|1685|1759|uk|m|Apollo e Dafne||~|20180515|4|!|
1718|at||Graz||Martinez M|1991||?|m|Rizomas y Madrigueras|?|~B|20180527|4|P|
1718|at||Graz||Menotti|1911|2007|us|m|Amahl and the Night Visitors|us|~C|20171210|8|!|
1718|at||Graz||Mozart|17560127|17911205|at|m|Le nozze di Figaro|it|~|20171102|12|!|
1718|at||Graz||Piazzolla|19210311|19920705|ar|m|Maria de Buenos Aires|ar|~|20180614|6|!|
1718|at||Graz||Poulenc|18990107|19630130|fr|m|La Voix humaine|fr|~B|20180120|5|!|
1718|at||Graz||Puccini|18581222|19241129|it|m|La boheme|it|~|20171001|6||
1718|at||Graz||Quislant|1984||es|m|Mirada antigua|es|~|20180527|4|P|
1718|at||Graz||Rossini|17920229|18681113|it|m|Il viaggio a Reims|it|~|20180407|11|!|
1718|at||Graz||Strauss,J|1825|1899|at|m|Eine Nacht in Venedig|at|~L|20171125|8|!|
1718|at||Graz||Tchaikovsky,P|1840|1893|ru|m|Eugene Onegin|ru|~|20171216|10|!|
1718|at||Graz||Troiani|19890415||it|m|Antigone. Und kein Ende|it|~B|20180527|4|P|
1718|at||Graz||Verdi|18131010|19010127|it|m|Il trovatore|it|~|20170930|11|!|
1718|at||Graz||Yokokawa|||jp|m|Konjiki Yasha|jp|~|20180527|4|P|
1718|at||Grein||Handel|1685|1759|uk|m|Atalanta||~|20180804|5||
1718|at||Innsbruck||Cavalli|1602|1676|it|m|Gli amori d'Apollo e di Dafne|it|~|20180820|3|!|
1718|at||Innsbruck||Flotow|1812|1883|de|m|Martha|de|~|20180324|14|!|
1718|at||Innsbruck||Gluck|1714|1787|de|m|Orfeo ed Euridice||~|20170930|6||
1718|at||Innsbruck||Hasse|1699|1783|de|m|La Semele||~|20180825|2|!|
1718|at||Innsbruck||Kunneke|1885|1953|de|m|Der Vetter aus Dingsda|de|~L|20171104|13|!|
1718|at||Innsbruck||Menotti|1911|2007|us|m|The Consul|us|~|20180203|12|!|
1718|at||Innsbruck||Mercadante|17950917|18701217|it|m|Didone abbandonata|it|~|20180810|3|!|
1718|at||Innsbruck||Offenbach|1819|1880|fr|m|Les contes d'Hoffmann|frde|~|20170923|16|!|
1718|at||Innsbruck||Ponchielli|1834|1886|it|m|La Gioconda|it|~|20171125|13|!|
1718|at||Innsbruck||Wagner,Richard|18130522|18830213|de|m|Rienzi, der letzte der Tribunen|de|~|20180519|8|!|
1718|at||Kirchstetten||Rossini|17920229|18681113|it|m|Il barbiere di Siviglia|it|~|20180802|8||
1718|at||Klagenfurt||Dessau|1894|1979|de|m|Mutter Courage und ihre Kinder|de|~|20180318|13||
1718|at||Klagenfurt||Massenet|1842|1912|fr|m|Werther|fr|~|20171102|10|!|
1718|at||Klagenfurt||Mozart|17560127|17911205|at|m|Don Giovanni|it|~|20171214|13|!|
1718|at||Klagenfurt||Shostakovich|1906|1975|ru|m|Lady Macbeth of Mtsensk|ru|~|20180301|10|!|
